Campaign,Labels,Campaign Daily Budget,Networks,Languages,Bid Strategy Type,Bid Strategy Name,Enhanced CPC,Viewable CPM,Bid Modifier,Start Date,End Date,Ad Schedule,Campaign Type,DSA Website,DSA Language,Tracking template,Custom parameters,Ad Group,Max CPC,Display Network Max CPC,Max CPM,CPA Bid,Max CPC Multiplier,Display Network Max CPC Multiplier,Max CPM Multiplier,Display Network Custom Bid Type,Ad Group Type,Flexible Reach,Headline,Description Line 1,Description Line 2,Display URL,Destination URL,Final URL,Final mobile URL,Device Preference,ID,Location,Keyword,Criterion Type,First page bid,Top of page bid,Quality score,Campaign Status,Ad Group Status,Status,Approval Status,Comment
Commercial Transportation,,,,,,,,,,,,,,,,,,Trucking,,,,,,,,,,,Trucking Insurance,Protecting Commercial Truckers.,Lighthouse Insurance Agency.,lighthouseins.net/trucking,,http://info.lighthouseins.net/trucking/,,All,,,,,,,,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Trucking,,,,,,,,,,,Trucking Coverage,Commercial Vehicle Specialists.,Offering Trucking Insurance.,lighthouseins.net/trucking,,http://info.lighthouseins.net/trucking/,,All,,,,,,,,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Trucking,,,,,,,,,,,Trucking Insurance,Coverage for Commercial Trucking.,Lighthouse Insurance Agency.,lighthouseins.net/trucking,,http://info.lighthouseins.net/trucking/,,All,,,,,,,,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Trucking,,,,,,,,,,,,,,,,,,,,,m & l transport new yorks largest trucking service,Negative Exact,,,,Active,Active,Active,,
Commercial Transportation,,,,,,,,,,,,,,,,,,Trucking,12,,,,,,,,,,,,,,,,,,,,trucking policy,Phrase,0.32,1.91,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Trucking,12,,,,,,,,,,,,,,,,,,,,trucking insurance agency,Phrase,2.32,6.28,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Trucking,12,,,,,,,,,,,,,,,,,,,,trucking insurance policies,Phrase,0.65,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Trucking,12,,,,,,,,,,,,,,,,,,,,trucking insurance cost,Phrase,0.61,1.25,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Trucking,12,,,,,,,,,,,,,,,,,,,,trucking policies,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Trucking,12,,,,,,,,,,,,,,,,,,,,trucking insurance agencies,Phrase,0.7,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Trucking,12,,,,,,,,,,,,,,,,,,,,trucking insurance brokers,Phrase,3.5,6.89,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Trucking,12,,,,,,,,,,,,,,,,,,,,trucking coverage cost,Phrase,1.5,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Trucking,12,,,,,,,,,,,,,,,,,,,,trucking insurance,Phrase,2.9,7.41,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Trucking,12,,,,,,,,,,,,,,,,,,,,trucking insurance policy,Phrase,1.61,5.27,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Trucking,12,,,,,,,,,,,,,,,,,,,,trucking insurance quotes,Phrase,6.09,13.46,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Trucking,12,,,,,,,,,,,,,,,,,,,,trucking insurance coverage,Phrase,3.24,8.2,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Trucking,12,,,,,,,,,,,,,,,,,,,,trucking insurance broker,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Trucking,12,,,,,,,,,,,,,,,,,,,,trucking insurance quote,Phrase,3.52,8.49,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Trucking,12,,,,,,,,,,,,,,,,,,,,trucking coverage,Phrase,0.72,3.58,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Trucking,12,,,,,,,,,,,,,,,,,,,,trucking policy cost,Phrase,1.25,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Auto Dealers,3,0,0.01,0.01,,,,None,Default,Interests and remarketing,,,,,,,,,,,,,,,,Active,Active,,,
Commercial Transportation,,,,,,,,,,,,,,,,,,Auto Dealers,,,,,,,,,,,Lighthouse Insurance,Auto Dealers Insurance Policies.,Save Money with Competitive Rates.,lighthouseins.net/auto,,http://info.lighthouseins.net/auto-dealers/,,All,,,,,,,,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Auto Dealers,,,,,,,,,,,Insuring Auto Dealers,Auto Dealers Insurance for Business,Call Today to Speak with an Agent!,lighthouseins.net/auto,,http://info.lighthouseins.net/auto-dealers/,,All,,,,,,,,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Auto Dealers,,,,,,,,,,,{KeyWord:Lighthouse Insurance},Competitive Rates for Auto Dealers.,Lighthouse Insurance Agency.,lighthouseins.net/auto,,http://info.lighthouseins.net/auto-dealers/,,All,,,,,,,,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Auto Dealers,,,,,,,,,,,Auto Dealers Insurance,Auto Dealers Insurance Coverage.,Call Today for a Policy Review.,lighthouseins.net/auto,,http://info.lighthouseins.net/auto-dealers/,,All,,,,,,,,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Auto Dealers,,,,,,,,,,,Insuring Auto Dealers,Auto Dealers Insurance for Business,Lighthouse Insurance Agency.,lighthouseins.net/auto,,http://info.lighthouseins.net/auto-dealers/,,All,,,,,,,,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Auto Dealers,,,,,,,,,,,,,,,,,,,,,dealer car auctions in mass,Negative Exact,,,,Active,Active,Active,,
Commercial Transportation,,,,,,,,,,,,,,,,,,Auto Dealers,12,,,,,,,,,,,,,,,,,,,,auto dealers insurance policies,Phrase,2,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Auto Dealers,12,,,,,,,,,,,,,,,,,,,,auto dealers insurance policy,Phrase,2.25,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Auto Dealers,12,,,,,,,,,,,,,,,,,,,,auto dealers insurance,Phrase,2.41,7.02,4,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Auto Dealers,12,,,,,,,,,,,,,,,,,,,,auto dealers insurance coverage,Phrase,3.46,4.8,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Auto Dealers,12,,,,,,,,,,,,,,,,,,,,auto dealers insurance quote,Phrase,1.75,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Auto Dealers,12,,,,,,,,,,,,,,,,,,,,auto dealers insurance quotes,Phrase,1.75,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Auto Dealers,12,,,,,,,,,,,,,,,,,,,,auto dealers coverage,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Commercial Auto,3,0,0.01,0.01,,,,None,Default,Interests and remarketing,,,,,,,,,,,,,,,,Active,Active,,,
Commercial Transportation,,,,,,,,,,,,,,,,,,Commercial Auto,,,,,,,,,,,Commercial Auto Insurance,Commercial Vehicle Insurance.,Call Today to Speak with an Agent!,lighthouseins.net/auto,,http://info.lighthouseins.net/commercial-auto/,,All,,,,,,,,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Commercial Auto,,,,,,,,,,,Lighthouse Insurance,Commercial Vehicle Insurance.,Call Today for a Policy Review.,lighthouseins.net/auto,,http://info.lighthouseins.net/commercial-auto/,,All,,,,,,,,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Commercial Auto,,,,,,,,,,,Commercial Auto Insurance,Low Premiums on Commercial Vehicles,Get Affordable Coverage Today.,lighthouseins.net/auto,,http://info.lighthouseins.net/commercial-auto/,,All,,,,,,,,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Commercial Auto,,,,,,,,,,,Lighthouse Insurance,Commercial Auto Insurance Policies.,Call Today to get a Quote!,lighthouseins.net/auto,,http://info.lighthouseins.net/commercial-auto/,,All,,,,,,,,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Commercial Auto,,,,,,,,,,,{KeyWord:Lighthouse Insurance},Commercial Auto Insurance Coverage.,Lighthouse Insurance Agency.,lighthouseins.net/auto,,http://info.lighthouseins.net/commercial-auto/,,All,,,,,,,,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Commercial Auto,,,,,,,,,,,,,,,,,,,,,geico commercial auto,Negative Exact,,,,Active,Active,Active,,
Commercial Transportation,,,,,,,,,,,,,,,,,,Commercial Auto,12,,,,,,,,,,,,,,,,,,,,commercial auto insurance cost,Phrase,5.68,6.32,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Commercial Auto,12,,,,,,,,,,,,,,,,,,,,commercial auto policy cost,Phrase,1.25,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Commercial Auto,12,,,,,,,,,,,,,,,,,,,,commercial auto insurance coverage,Phrase,5.89,12.47,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Commercial Auto,12,,,,,,,,,,,,,,,,,,,,commercial auto insurance quotes,Phrase,9.88,19.79,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Commercial Auto,12,,,,,,,,,,,,,,,,,,,,commercial auto policy,Phrase,3.82,9.42,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Commercial Auto,12,,,,,,,,,,,,,,,,,,,,commercial auto coverage cost,Phrase,1.5,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Commercial Auto,12,,,,,,,,,,,,,,,,,,,,commercial auto insurance agency,Phrase,6.63,12.38,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Commercial Auto,12,,,,,,,,,,,,,,,,,,,,commercial auto insurance agencies,Phrase,1.25,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Commercial Auto,12,,,,,,,,,,,,,,,,,,,,commercial auto insurance quote,Phrase,7.59,16.29,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Commercial Auto,12,,,,,,,,,,,,,,,,,,,,commercial auto coverage,Phrase,6.14,11.31,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Commercial Auto,12,,,,,,,,,,,,,,,,,,,,commercial auto insurance broker,Phrase,9.21,14.51,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Commercial Auto,12,,,,,,,,,,,,,,,,,,,,commercial auto insurance policies,Phrase,5.32,12.04,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Commercial Auto,12,,,,,,,,,,,,,,,,,,,,commercial auto policies,Phrase,0.28,1.89,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Commercial Auto,12,,,,,,,,,,,,,,,,,,,,commercial auto insurance,Phrase,8.85,16.48,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Commercial Auto,12,,,,,,,,,,,,,,,,,,,,commercial auto insurance brokers,Phrase,8.51,18.5,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Commercial Auto,12,,,,,,,,,,,,,,,,,,,,commercial auto insurance policy,Phrase,5.86,13.28,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,3,0,0.01,0.01,,,,None,Default,Interests and remarketing,,,,,,,,,,,,,,,,Active,Active,,,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,,,,,,,,,,,Paratransit Coverage,Paratransit Insurance Quotes.,Coverage for Accessible Vehicles.,lighthouseins.net/transportation,,http://info.lighthouseins.net/paratransit/,,All,,,,,,,,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,,,,,,,,,,,{KeyWord:Lighthouse Insurance},Paratransit Insurance Coverage.,Lighthouse Insurance Agency.,lighthouseins.net/transportation,,http://info.lighthouseins.net/paratransit/,,All,,,,,,,,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,,,,,,,,,,,Lighthouse Insurance,Public Transportation Specialists,Insuring Paratransit Fleets.,lighthouseins.net/transportation,,http://info.lighthouseins.net/paratransit/,,All,,,,,,,,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,,,,,,,,,,,Paratransit Insurance,Paratransit Insurance Coverage,On Accessible Public Transportation,lighthouseins.net/transportation,,http://info.lighthouseins.net/paratransit/,,All,,,,,,,,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,,,,,,,,,,,Insurance For Paratransit,Paratransit Insurance Policies.,Lighthouse Insurance Agency,lighthouseins.net/transportation,,http://info.lighthouseins.net/paratransit/,,All,,,,,,,,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,paratransit insurance quotes,Phrase,0.35,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,para transit insurance,Phrase,0.85,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,para-transit insurance,Phrase,0.85,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,para-transit insurance agencies,Phrase,0.95,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,para-transit insurance policies,Phrase,0.8,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,para-transit insurance quotes,Phrase,0.75,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,paratransit insurance cost,Phrase,0.6,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,para transit policy cost,Phrase,1.25,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,para-transit insurance quote,Phrase,0.85,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,paratransit coverage,Phrase,0.75,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,paratransit insurance agency,Phrase,0.55,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,paratransit insurance policies,Phrase,0.3,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,paratransit insurance,Phrase,0.86,2.63,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,para transit coverage,Phrase,0.85,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,para transit coverage cost,Phrase,1,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,para transit insurance coverage,Phrase,1,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,para transit insurance policies,Phrase,0.8,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,para transit insurance quote,Phrase,0.85,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,para transit insurance quotes,Phrase,0.75,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,para-transit coverage cost,Phrase,1,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,para-transit insurance coverage,Phrase,1,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,paratransit coverage cost,Phrase,0.85,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,para-transit insurance cost,Phrase,1.25,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,para-transit policy cost,Phrase,1.25,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,paratransit insurance agencies,Phrase,0.4,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,paratransit insurance quote,Phrase,0.35,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,paratransit policy cost,Phrase,0.95,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,paratransit insurance coverage,Phrase,0.5,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,para transit insurance agencies,Phrase,0.95,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,para transit insurance agency,Phrase,1.25,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,para transit insurance cost,Phrase,1.25,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,para-transit coverage,Phrase,0.85,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Paratransit,12,,,,,,,,,,,,,,,,,,,,para-transit insurance agency,Phrase,1.25,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,3,0,0.01,0.01,,,,None,Default,Interests and remarketing,,,,,,,,,,,,,,,,Active,Active,,,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,,,,,,,,,,,{KeyWord:Lighthouse Insurance},Garage Liability Insurance Coverage,Lighthouse Insurance Agency.,lighthouseins.net/auto,,http://info.lighthouseins.net/garage-liability/,,All,,,,,,,,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,,,,,,,,,,,Garage Liability Coverage,Garage Liability Insurance Coverage,Call Today to get a Quote!,lighthouseins.net/auto,,http://info.lighthouseins.net/garage-liability/,,All,,,,,,,,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,,,,,,,,,,,Lighthouse Insurance,Commercial Insurance Specialists,Offering Coverage for Garagekeepers,lighthouseins.net/auto,,http://info.lighthouseins.net/garage-liability/,,All,,,,,,,,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,,,,,,,,,,,Garagekeepers Insurance,Garagekeepers Insurance Policies.,Save Money with Competitive Rates!,lighthouseins.net/auto,,http://info.lighthouseins.net/garage-liability/,,All,,,,,,,,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,,,,,,,,,,,Garagekeepers Insurance,Garagekeepers Insurance Policies.,Lighthouse Insurance Agency.,lighthouseins.net/auto,,http://info.lighthouseins.net/garage-liability/,,All,,,,,,,,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garage liability insurance policy,Phrase,8.53,12.58,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeepers insurance,Phrase,2.14,6.72,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeeper policy,Phrase,1.5,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeeper coverage,Phrase,0.75,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeeper insurance brokers,Phrase,1.25,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeepers insurance broker,Phrase,0.85,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeepers insurance cost,Phrase,1,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeeper insurance agency,Phrase,1.25,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeeper insurance cost,Phrase,1.25,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeeper insurance quotes,Phrase,0.75,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeepers insurance policies,Phrase,0.75,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeepers policies,Phrase,0.45,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeepers policy cost,Phrase,0.8,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garage liability insurance,Phrase,2.86,6.47,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeepers coverage,Phrase,0.48,1.52,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeepers insurance policy,Phrase,0.9,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeeper insurance policy,Phrase,1,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeepers insurance brokers,Phrase,0.9,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garage liability insurance quote,Phrase,3.51,7.33,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garage liability insurance policies,Phrase,0.85,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garage liability insurance agency,Phrase,1.5,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeeper insurance,Phrase,0.9,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeepers insurance coverage,Phrase,1.25,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeeper insurance coverage,Phrase,1,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garage liability insurance quotes,Phrase,5.81,9.95,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garage liability insurance coverage,Phrase,1.25,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garage liability coverage cost,Phrase,1.25,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeeper coverage cost,Phrase,1.25,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeeper insurance policies,Phrase,0.7,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeeper policies,Phrase,1.25,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeeper policy cost,Phrase,1.5,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeepers insurance agencies,Phrase,0.75,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeeper insurance broker,Phrase,1.25,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeepers coverage cost,Phrase,0.65,0,6,Active,Active,Active,Approved,
Commercial Transportation,,,,,,,,,,,,,,,,,,Garage Liability,12,,,,,,,,,,,,,,,,,,,,garagekeepers insurance agency,Phrase,1.25,0,6,Active,Active,Active,Approved,
